rotten_tomatoes_link,wd_film_qid,wd_film_label,series_qid,series_label,franchise_qid,franchise_label,bom_film_id,imdb_id,tmdb_id,budget_value,budget_currency_qid,budget_currency,budget_asof,budget_source,box_office_value,box_office_currency_qid,box_office_currency,box_office_asof,box_office_region_qid,box_office_region
m/struck_by_lightning_2012,,,,,,,,,,,,,,,,,,,,
m/stuart_little,Q1048958,Stuart Little,Q17048803,Stuart Little,,,stuartlittle,tt0164912,10137.0,133000000.0,Q4917,,,P2130,140035367.0,Q4917,,,,
m/stuart_little_2,Q1070554,Stuart Little 2,Q17048803,Stuart Little,,,stuartlittle2,tt0243585,10996.0,120000000.0,Q4917,,,P2130,64956806.0,Q4917,,,,
m/stuart_saves_his_family,Q7627071,Stuart Saves His Family,,,,,stuartsaveshisfamily,tt0114571,28033.0,,,,,,,,,,,
m/stuber,Q55634129,Stuber,,,,,,tt7734218,513045.0,,,,,,,,,,,
m/stuck,Q1153792,Stuck,,,,,stuck,tt0758786,13848.0,,,,,,,,,,,
m/stuck_between_stations,Q7627428,Stuck Between Stations,,,,,,tt1536440,89883.0,,,,,,,,,,,
m/stuck_in_love,Q4363611,Stuck in Love,,,,,stuckinlove,tt2205697,111969.0,,,,,,,,,,,
m/stuck_on_you,Q301077,Stuck on You,,,,,stuckonyou,tt0338466,1792.0,,,,,,65000000.0,Q4917,,,,
m/student_bodies,Q7627638,Student Bodies,,,,,studentbodies,tt0083133,21515.0,,,,,,,,,,,
m/student_of_the_year,Q3500913,Student of the Year,,,,,studentoftheyear,tt2172071,138122.0,,,,,,,,,,,
m/stuff,Q657008,The Stuff,,,,,,tt0090094,18502.0,,,,,,,,,,,
m/stunt_man,Q726823,The Stunt Man,,,,,,tt0081568,42160.0,,,,,,,,,,,
m/stuntwomen,,,,,,,,,,,,,,,,,,,,
m/stupids,Q3490545,The Stupids,,,,,stupids,tt0117768,16299.0,,,,,,,,,,,
m/sturm,Q827199,Storm,,,,,,tt0768239,35619.0,,,,,,,,,,,
m/styx_2019,Q48913678,Styx,,,,,,tt5942864,500853.0,,,,,,,,,,,
m/subject_two,Q7631389,Subject Two,,,,,,tt0492912,31463.0,,,,,,,,,,,
m/sublime,Q2361873,Sublime,,,,,,tt0822858,9783.0,,,,,,,,,,,
m/submarine-2010,Q260509,Submarine,,,,,submarine,tt1440292,49020.0,1500000.0,Q4917,,,P2130,467602.0,Q4917,,,,
m/submerged_2015,Q39070754,Submerged,,,,,,tt3236976,291290.0,,,,,,,,,,,
m/submergence_2018,Q23013172,Submergence,,,,,,tt3563262,375327.0,,,,,,,,,,,
m/subspecies,Q3976539,Subspecies,Q3976538,Subspecies,,,,tt0103002,24789.0,,,,,,,,,,,
m/substitute_2_schools_out,Q2811699,The Substitute 2: School's Out,Q3522905,The Substitute,,,,tt0120847,29812.0,,,,,,,,,,,
m/suburban_commando,Q1196527,Suburban Commando,,,,,suburbancommando,tt0103003,11504.0,11000000.0,Q4917,,,P2130,8000000.0,Q4917,,,,
m/suburban_girl,Q1385260,Suburban Girl,,,,,suburbangirl,tt0428579,13525.0,,,,,,,,,,,
m/suburbans,Q1785105,The Suburbans,,,,,suburbans,tt0157075,46286.0,,,,,,,,,,,
m/suburbicon,Q25646568,Suburbicon,,,,,suburbicon,tt0491175,395458.0,,,,,,,,,,,
m/subway,Q634729,Subway,,,,,subway,tt0090095,10656.0,2600000.0,Q4917,,,P2130,22300000.0,Q4917,,,,
m/sucker_punch_2011,Q621587,Sucker Punch,,,,,suckerpunch,tt0978764,23629.0,82000000.0,Q4917,,,P2130,90000000.0,Q4917,,,,
m/sudden_fear,Q601651,Sudden Fear,,,,,,tt0045205,19171.0,,,,,,,,,,,
m/sudden_impact,Q785461,Sudden Impact,Q2712648,Dirty Harry,,,suddenimpact,tt0086383,10650.0,22000000.0,Q4917,,,P2130,67642693.0,Q4917,,,,
m/suddenly_last_summer,Q1131173,"Suddenly, Last Summer",,,,,suddenlylastsummer,tt0053318,14698.0,,,,,,,,,,,
m/sueno,Q7634432,Sueño,,,,,,tt0383648,127711.0,,,,,,,,,,,
m/suffragette,Q17021589,Suffragette,,,,,suffragette,tt3077214,245168.0,,,,,,,,,,,
m/sugar_and_spice,Q2115481,Sugar & Spice,,,,,suguarandspice,tt0186589,16723.0,,,,,,,,,,,
m/sugar_mountain,Q20649466,Sugar Mountain,,,,,,tt3553378,423377.0,,,,,,,,,,,
m/suicide_kings,Q1781835,Suicide Kings,,,,,suicidekings,tt0120241,10668.0,,,,,,,,,,,
m/suicide_squad_2016,Q18604504,Suicide Squad,Q18281265,DC Extended Universe,,,dc2016,tt1386697,297761.0,175000000.0,Q4917,,,P2130,746846894.0,Q4917,,,,
m/suicide_squad_hell_to_pay,Q47500742,Suicide Squad: Hell to Pay,Q27703173,DC Animated Movie Universe,,,,tt7167602,487242.0,,,,,,,,,,,
m/sukai_kurora,Q820819,The Sky Crawlers,,,,,,tt1056437,15877.0,3000000.0,Q4917,,,P2130,5845516.0,Q4917,,,,
m/sukiyaki_western_django,Q1153431,Sukiyaki Western Django,,,,,sukiyakiwesterndjango,tt0906665,13637.0,3800000.0,Q4917,,,P2130,2730000.0,Q4917,,,,
m/sullivans_travels,Q1065711,Sullivan's Travels,,,,,sullivanstravels,tt0034240,16305.0,678000.0,Q4917,,,P2130,,,,,,
m/sully,Q21062112,Sully,,,,,sully,tt3263904,363676.0,60000000.0,Q4917,,,P2130,125070033.0,Q4917,,,,
m/sum_of_all_fears,Q1048846,The Sum of All Fears,Q6114974,Jack Ryan film series,,,sumofallfears,tt0164184,4614.0,68000000.0,Q4917,,,P2130,193921372.0,Q4917,,,,
m/summer-wars,Q715526,Summer Wars,,,,,summerwars,tt1474276,28874.0,,,,,,,,,,,
m/summer_04,Q1632760,Summer '04,,,,,summer04,tt0806679,428.0,,,,,,,,,,,
m/summer_camp_2016,Q25415656,Summer Camp,,,,,,tt2638662,306966.0,,,,,,,,,,,
m/summer_catch,Q2297497,Summer Catch,,,,,summercatch,tt0234829,26602.0,,,,,,,,,,,
m/summer_hours,Q3047170,Summer Hours,,,,,,tt0836700,8282.0,3400000.0,Q4917,,,P2130,2700000.0,Q4917,,,,
m/summer_in_february,Q12128518,Summer in February,,,,,summerinfebruary,tt2184287,180951.0,,,,,,,,,,,
m/summer_love,Q7637365,Summer Love,,,,,,tt0486020,51051.0,,,,,,,,,,,
m/summer_night_2019,Q48796167,Summer Night,,,,,,tt7428820,532402.0,,,,,,,,,,,
m/summer_of_42,Q1781831,Summer of '42,,,,,,tt0067803,41357.0,,,,,,,,,,,
m/summer_of_blood,Q19360151,Summer of Blood,,,,,,tt3625352,265449.0,,,,,,,,,,,
m/summer_of_sam,Q1150713,Summer of Sam,,,,,summerofsam,tt0162677,10279.0,,,,,,,,,,,
m/summer_place,Q2384579,A Summer Place,,,,,summerplace,tt0053320,18904.0,,,,,,,,,,,
m/summer_rental,Q3110527,Summer Rental,,,,,summerrental,tt0090098,19357.0,,,,,,,,,,,
m/summer_stock,Q2471484,Summer Stock,,,,,,tt0043012,43390.0,,,,,,,,,,,
m/summerland_2020,Q60737844,Summerland,,,,,,tt6841122,523977.0,,,,,,,,,,,
m/summerland_2020_2,,,,,,,,,,,,,,,,,,,,
m/summers_tale,Q1779486,A Summer's Tale,Q2995573,Tales of the Four Seasons tetralogy,,,,tt0115940,37563.0,,,,,,,,,,,
m/summertime,Q2302213,Summertime,,,,,summertime,tt0048673,50363.0,1100000.0,Q4917,,,P2130,2000000.0,Q4917,,,,
m/sun_choke,Q58200466,Sun Choke,,,,,,tt3395582,334026.0,,,,,,,,,,,
m/sun_dogs_2017,Q51879928,Sun Dogs,,,,,,tt5665452,403068.0,,,,,,,,,,,
m/sun_ra_a_joyful_noise,Q7638460,Sun Ra: A Joyful Noise,,,,,,tt0270677,82144.0,,,,,,,,,,,
m/sunday_bloody_sunday,Q1360124,"Sunday, Bloody Sunday",,,,,,tt0067805,45938.0,,,,,,,,,,,
m/sunday_in_new_york_1963,Q1849684,Sunday in New York,,,,,,tt0057543,61892.0,,,,,,,,,,,
m/sundays_illness,Q48965007,Sunday's Illness,,,,,,tt6053948,442811.0,1800000.0,Q4916,,,P2130,,,,,,
m/sundown_2016,Q16577131,I Brake for Gringos,,,,,,tt2381213,267800.0,,,,,,,,,,,
m/sunlight_jr,Q12128536,Sunlight Jr.,,,,,,tt1517249,173908.0,,,,,,,,,,,
m/sunrise,Q431093,Sunrise: A Song of Two Humans,,,,,,tt0018455,631.0,,,,,,,,,,,
m/sunset,Q590484,Sunset,,,,,sunset,tt0096193,38560.0,,,,,,,,,,,
m/sunset_2018,Q132853515,Q132853515,,,,,,tt6142146,528457.0,,,,,,,,,,,
m/sunset_boulevard,Q193570,Sunset Boulevard,,,,,sunsetboulevard,tt0043014,599.0,1750000.0,Q4917,,,P2130,5000000.0,Q4917,,,,
m/sunset_edge,,,,,,,,,,,,,,,,,,,,
m/sunset_park,Q3818309,Sunset Park,,,,,sunsetpark,tt0117784,29649.0,,,,,,,,,,,
m/sunset_song,Q20751341,Sunset Song,,,,,sunsetsong,tt2262161,277713.0,,,,,,,,,,,
m/sunshine,Q478212,Sunshine,,,,,sunshine06,tt0448134,1272.0,26000000.0,Q25224,,,P2130,32017803.0,Q4917,,,,
m/sunshine_cleaning,Q1111970,Sunshine Cleaning,,,,,sunshinecleaning,tt0862846,13090.0,,,,,,,,,,,
m/sunshine_state,Q1670513,Sunshine State,,,,,sunshinestate,tt0286179,57022.0,,,,,,,,,,,
m/sunshine_superman,Q48674476,Sunshine Superman,,,,,sunshinesuperman,tt1322313,292081.0,,,,,,,,,,,
m/super,Q1022401,The Super,,,,,,tt0103007,53287.0,,,,,,,,,,,
m/super-2010,Q122113,Super,,,,,super2011,tt1512235,45132.0,,,,,,,,,,,
m/super-high-me,Q616764,Super High Me,,,,,,tt1111833,14236.0,,,,,,,,,,,
m/super_8,Q379877,Super 8,,,,,super8,tt1650062,37686.0,,,,,,260100000.0,Q4917,,,,
m/super_babies_baby_geniuses_2,Q3359347,Superbabies: Baby Geniuses 2,,,,,babygeniuses2,tt0270846,31117.0,,,,,,,,,,,
m/super_capers,Q7642233,Super Capers,,,,,supercapers,tt1161064,20177.0,,,,,,,,,,,
m/super_dark_times,Q36491699,Super Dark Times,,,,,superdarktimes,tt5112578,396940.0,,,,,,,,,,,
m/super_duper_alice_cooper,Q19961394,Super Duper Alice Cooper,,,,,,tt3228830,261814.0,,,,,,,,,,,
m/super_size_me,Q738662,Super Size Me,,,,,supersizeme,tt0390521,9372.0,65000.0,Q4917,,,P2130,11536423.0,Q4917,,,,
m/super_size_me_2_holy_chicken,Q42048444,Super Size Me 2: Holy Chicken!,,,,,,tt7215262,468996.0,,,,,,,,,,,
m/super_troopers,Q1779139,Super Troopers,,,,,supertroopers,tt0247745,39939.0,,,,,,,,,,,
m/super_troopers_2,Q21528089,Super Troopers 2,,,,,supertroopers2,tt0859635,50022.0,13500000.0,Q4917,,,P2130,26210667.0,Q4917,,2018-05-09T00:00:00Z,,
m/superbad,Q679611,Superbad,,,,,superbad,tt0829482,8363.0,,,,,,,,,,,
m/supercon,Q56277313,Supercon,,,,,,tt4454078,430011.0,,,,,,,,,,,
m/supercop,Q1144956,Supercop,Q7209522,Police Story,,,,tt0104558,11134.0,,,,,,,,,,,
m/supercross,Q2671985,Supercross,,,,,,tt0403016,17186.0,,,,,,,,,,,
m/superfly,Q2601720,Super Fly,,,,,,tt0069332,21968.0,,,,,,,,,,,
m/superfly_2018,Q52151356,Superfly,,,,,,tt7690670,500475.0,,,,,,,,,,,
m/supergirl,Q283134,Supergirl,Q2158362,Superman in film,,,supergirl,tt0088206,9651.0,35000000.0,Q4917,,,P2130,14296438.0,Q4917,,,,
m/superman_doomsday,Q2407828,Superman: Doomsday,Q2405799,DC Universe Animated Original Movies,,,,tt0934706,13640.0,3500000.0,Q4917,,,P2130,9449532.0,Q4917,,,,
m/superman_ii,Q267672,Superman II,Q2158362,Superman in film,,,superman2,tt0081573,8536.0,54000000.0,Q4917,,,P2130,108185706.0,Q4917,,,,
m/superman_iii,Q528095,Superman III,Q2158362,Superman in film,,,superman3,tt0086393,9531.0,39000000.0,Q4917,,,P2130,59950623.0,Q4917,,,,
m/superman_iv_the_quest_for_peace,Q1123006,Superman IV: The Quest for Peace,Q2158362,Superman in film,,,superman4,tt0094074,11411.0,17000000.0,Q4917,,,P2130,5683122.0,Q4917,,,,
m/superman_man_of_steel,Q622769,Man of Steel,Q18281265,DC Extended Universe,,,superman2012,tt0770828,49521.0,225000000.0,Q4917,,,P2130,116619362.0,Q4917,,,,
m/superman_red_son,Q78914620,Superman: Red Son,Q2405799,DC Universe Animated Original Movies,,,,tt10985510,618355.0,,,,,,,,,,,
m/superman_returns,Q328695,Superman Returns,Q2158362,Superman in film,,,superman06,tt0348150,1452.0,270000000.0,Q4917,,,P2130,52535096.0,Q4917,,,,
m/superman_the_movie,Q213053,Superman,Q2158362,Superman in film,,,superman,tt0078346,1924.0,55000000.0,Q4917,,,P2130,7465343.0,Q4917,,,,
m/superman_unbound,Q7643809,Superman: Unbound,Q2405799,DC Universe Animated Original Movies,,,,tt2617456,166076.0,,,,,,,,,,,
m/superman_vs_the_elite,Q3977964,Superman vs. The Elite,Q2405799,DC Universe Animated Original Movies,,,,tt2224455,103269.0,,,,,,,,,,,
m/supermensch_the_legend_of_shep_gordon,Q14931559,Supermensch: The Legend of Shep Gordon,,,,,,tt3074780,209416.0,,,,,,,,,,,
m/supervized,Q76482527,Supervized,,,,,,tt7302054,605048.0,,,,,,,,,,,
m/support_your_local_gunfighter,Q951168,Support Your Local Gunfighter,,,,,,tt0067809,18287.0,,,,,,,,,,,
m/support_your_local_sheriff,Q486417,Support Your Local Sheriff!,,,,,,tt0065051,11574.0,,,,,,,,,,,
m/supporting_characters,Q7644610,Supporting Characters,,,,,,tt1874789,139998.0,,,,,,,,,,,
m/supremacy,Q20649492,Supremacy,,,,,,tt2245151,277702.0,,,,,,,,,,,
m/surf_nazis_must_die,Q277903,Surf Nazis Must Die,,,,,,tt0094077,28070.0,,,,,,,,,,,
m/surfer_dude,Q278774,"Surfer, Dude",,,,,surferdude,tt0976247,13827.0,,,,,,,,,,,
m/surfs_up,Q633053,Surf's Up,Q65071834,list of Sony Pictures Animation productions,,,surfsup,tt0423294,9408.0,,,,,,,,,,,
m/surfwise,Q3505331,Surfwise,,,,,,tt0479547,26354.0,,,,,,,,,,,
m/surrogate_valentine_2011,Q7646873,Surrogate Valentine,,,,,,tt1669277,103204.0,,,,,,,,,,,
m/surveillance,Q583406,Surveillance,,,,,,tt0409345,10900.0,,,,,,1100000.0,Q4917,,,,
m/survival_of_the_dead,Q1277329,Survival of the Dead,Q2652860,Night of the Living Dead,,,survivalofthedead,tt1134854,29426.0,,,,,,,,,,,
m/survive_the_night_2020,Q86757083,Survive the Night,,,,,,tt10303324,686245.0,,,,,,,,,,,
m/surviving_christmas,Q543163,Surviving Christmas,,,,,survivingchristmas,tt0252028,15566.0,,,,,,,,,,,
m/surviving_picasso,Q1680069,Surviving Picasso,,,,,survivingpicasso,tt0117791,41843.0,,,,,,,,,,,
m/surviving_progress_2011,Q7647233,Surviving Progress,,,,,,tt1462014,79172.0,,,,,,,,,,,
m/surviving_the_game,Q1461570,Surviving the Game,,,,,survivingthegame,tt0111323,17585.0,,,,,,,,,,,
m/survivor_2015,Q15715647,Survivor,,,,,,tt3247714,334074.0,,,,,,,,,,,
m/survivors,Q502680,The Survivors,,,,,survivors,tt0086397,28466.0,,,,,,,,,,,
m/survivors_guide_to_prison,Q50649979,Survivors Guide to Prison,,,,,survivorsguidetoprison,tt4323370,461234.0,,,,,,,,,,,
m/susan_slept_here,Q349122,Susan Slept Here,,,,,,tt0047550,50356.0,,,,,,,,,,,
m/susanne_bartsch_on_top,,,,,,,,,,,,,,,,,,,,
m/sushi_girl,Q15027385,Sushi Girl,,,,,,tt1606339,60540.0,750000.0,Q4917,,,P2130,,,,,,
m/sushi_the_global_catch_2012,,,,,,,,,,,,,,,,,,,,
m/suspect_zero,Q952125,Suspect Zero,,,,,suspectzero,tt0324127,8080.0,,,,,,,,,,,
m/suspended_animation,Q7649178,Suspended Animation,,,,,,tt0271809,28446.0,,,,,,,,,,,
m/suspiria_2018,Q28123467,Suspiria,,,,,suspiria,tt1034415,361292.0,20000000.0,Q4917,,,P2130,7942093.0,Q4917,,,,
m/suzi_q,Q84762464,Suzi Q,,,,,,tt9783620,589452.0,,,,,,,,,,,
m/swades,Q1759650,Swades,,,,,,tt0367110,15774.0,,,,,,,,,,,
m/swallow,Q55634470,Swallow,,,,,,tt8372298,586461.0,,,,,,274674.0,Q4917,,,,
m/swamp_thing,Q1810512,Swamp Thing,,,,,swampthing,tt0084745,17918.0,2500000.0,Q4917,,,P2130,,,,,,
m/swan_princess,Q1216146,The Swan Princess,,,,,swanprincess,tt0111333,22586.0,,,,,,,,,,,
m/swarm,,,,,,,,,,,,,,,,,,,,
m/swat,Q678775,S.W.A.T.,,,,,swat,tt0257076,9257.0,,,,,,207700000.0,Q4917,,,,
m/sweaty_betty_2016,Q57960072,Sweaty Betty,,,,,,tt4084912,323774.0,,,,,,,,,,,
m/sweeney_todd_the_demon_barber_of_fleet_street_2007,Q212041,Sweeney Todd: The Demon Barber of Fleet Street,,,,,sweeneytodd,tt0408236,13885.0,50000000.0,Q4917,,,P2130,152523164.0,Q4917,,,,
m/sweet_bean,Q19840877,Sweet Bean,,,,,sweetbean,tt4298958,319373.0,,,,,,,,,,,
m/sweet_hearts_dance,Q654860,Sweet Hearts Dance,,,,,sweetheartsdance,tt0096200,50203.0,,,,,,,,,,,
m/sweet_hereafter,Q135315,The Sweet Hereafter,,,,,sweethereafter,tt0120255,10217.0,,,,,,,,,,,
m/sweet_home_alabama,Q749688,Sweet Home Alabama,,,,,sweethomealabama,tt0256415,11529.0,,,,,,,,,,,
m/sweet_land,Q7655387,Sweet Land,,,,,,tt0428038,31048.0,,,,,,,,,,,
m/sweet_sixteen,Q1719141,Sweet Sixteen,,,,,sweetsixteen,tt0313670,1376.0,,,,,,,,,,,
m/sweet_smell_of_success,Q1183253,Sweet Smell of Success,,,,,sweetsmellofsuccess,tt0051036,976.0,3400000.0,Q4917,,,P2130,2250000.0,Q4917,,,,
m/sweet_vengeance,Q3506557,Sweetwater,,,,,,tt2224004,158916.0,,,,,,,,,,,
m/sweet_virginia_2017,Q39071361,Sweet Virginia,,,,,,tt2582498,413992.0,,,,,,,,,,,
m/sweetest_thing,Q1134271,The Sweetest Thing,,,,,sweetestthing,tt0253867,11812.0,,,,,,,,,,,
m/sweetheart,Q39072243,Sweetheart,,,,,,tt6560164,463843.0,,,,,,,,,,,
m/sweethearts-of-the-prison-rodeo,,,,,,,,,,,,,,,,,,,,
m/sweetie,Q3488565,Sweetie,,,,,,tt0098725,65015.0,,,,,,337680.0,Q259502,,1989-01-01T00:00:00Z,,
m/sweetness_in_the_belly,Q60737611,Sweetness in the Belly,,,,,,tt6489562,472497.0,,,,,,,,,,,
m/swept_away,Q1365,Swept Away,,,,,,tt0073817,37916.0,,,,,,,,,,,
m/swept_from_the_sea,Q481851,Swept from the Sea,,,,,sweptfromthesea,tt0120257,1959.0,,,,,,,,,,,
m/swerve_2012,Q7655916,Swerve,,,,,,tt1592576,99758.0,,,,,,,,,,,
m/swimfan,Q749569,Swimfan,,,,,swimfan,tt0283026,20616.0,,,,,,,,,,,
m/swimmer,Q1196815,The Swimmer,,,,,,tt0063663,33564.0,,,,,,,,,,,
m/swimming_pool,Q1500112,Swimming Pool,,,,,swimmingpool,tt0324133,302.0,,,,,,,,,,,
m/swimming_with_men,Q54859737,Swimming with Men,,,,,,tt6532374,506025.0,,,,,,,,,,,
m/swimming_with_sharks,Q1629547,Swimming with Sharks,,,,,swimmingwithsharks,tt0114594,20306.0,,,,,,,,,,,
m/swing,Q7658508,Swing,,,,,,tt0358722,58912.0,,,,,,,,,,,
m/swing_1999,Q104842732,Swing,,,,,,tt0140590,278980.0,,,,,,,,,,,
m/swing_kids,Q1077116,Swing Kids,,,,,swingkids,tt0108265,10419.0,,,,,,,,,,,
m/swing_shift,Q923009,Swing Shift,,,,,swingshift,tt0088213,18446.0,,,,,,,,,,,
m/swing_vote,Q11928,Swing Vote,,,,,swingvote,tt1027862,10187.0,,,,,,,,,,,
m/swingers,Q2062140,Swingers,,,,,swingers,tt0117802,10218.0,200000.0,Q4917,,,P2130,4555020.0,Q4917,,,,
m/swinging_safari,Q28797344,Swinging Safari,,,,,,tt5473090,454033.0,,,,,,,,,,,
m/swinging_with_the_finkels,Q1607185,Swinging with the Finkels,,,,,,tt1502420,65762.0,,,,,,,,,,,
m/swiped_2018,Q65677536,Swiped,,,,,,tt4867110,535437.0,,,,,,,,,,,
m/swiss_army_man,Q21528092,Swiss Army Man,,,,,swissarmyman,tt4034354,347031.0,3000000.0,Q4917,,,P2130,5800000.0,Q4917,,,,
m/switch_2012,,,,,,,,,,,,,,,,,,,,
m/switchback,Q2092528,Switchback,,,,,switchback,tt0119210,10871.0,,,,,,,,,,,
m/switchblade_sisters,Q1211739,Switchblade Sisters,,,,,,tt0073778,52633.0,,,,,,,,,,,
m/switching_goals,,,,,,,,,,,,,,,,,,,,
m/swoon,Q1432496,Swoon,,,,,,tt0105508,54934.0,,,,,,,,,,,
m/sword_in_the_stone,Q204662,The Sword in the Stone,Q56070713,Walt Disney Animation Studios film,,,swordinthestone83,tt0057546,9078.0,3000000.0,Q4917,,,P2130,12000000.0,Q4917,,,,
m/sword_master,Q17023315,Sword Master,,,,,swordmaster,tt5269396,367206.0,,,,,,14700000.0,Q4917,,,,
m/sword_of_trust,Q55081837,Sword of Trust,,,,,swordoftrust,tt8484012,575942.0,,,,,,,,,,,
m/sword_of_vengeance,Q20720805,Sword of Vengeance,,,,,,tt3622332,313074.0,,,,,,,,,,,
m/swordfish,Q486954,Swordfish,,,,,swordfish,tt0244244,9705.0,,,,,,,,,,,
m/sx_tape_2014,Q16935443,SX_Tape,,,,,sxtape,tt2041331,228496.0,,,,,,,,,,,
m/sydney_white,Q1137907,Sydney White,,,,,sydneywhite,tt0815244,10760.0,16500000.0,Q4917,,,P2130,11892415.0,Q4917,,,,
m/sylvia_scarlett,,,,,,,,,,,,,,,,,,,,
m/sympathy-for-the-devil-one-plus-one,Q2756585,Sympathy for the Devil,,,,,,tt0063665,50789.0,,,,,,,,,,,
m/sympathy_for_delicious,Q3507578,Sympathy for Delicious,,,,,sympathyfordelicious,tt1270277,58884.0,,,,,,,,,,,
m/sympathy_for_lady_vengeance,Q495134,Sympathy for Lady Vengeance,Q483605,The Vengeance Trilogy,,,sympathyforladyvengeance,tt0451094,4550.0,4500000.0,Q4917,,,P2130,23834149.0,Q4917,,,,
m/sympathy_for_mr_vengeance_2002,Q483849,Sympathy for Mr. Vengeance,Q483605,The Vengeance Trilogy,,,sympathyformrvengeance,tt0310775,4689.0,,,,,,2046061.0,Q4917,,,,
m/synchronicity_2016,Q20949974,Synchronicity,,,,,,tt2049543,347945.0,,,,,,,,,,,
m/synecdoche_new_york,Q860479,"Synecdoche, New York",Q26705935,BBC's 100 Greatest Films of the 21st Century,,,synecdochenewyork,tt0383028,4960.0,20000000.0,Q4917,,,P2130,4500000.0,Q4917,,,,
m/syriana,Q687040,Syriana,,,,,syriana,tt0365737,231.0,,,,,,,,,,,
m/syrup_2013,Q7663530,Syrup,,,,,syrup,tt0762138,72525.0,,,,,,,,,,,
m/system_crasher,Q56296349,System Crasher,,,,,,tt8535968,567410.0,,,,,,,,,,,
m/t2_trainspotting,Q23758755,T2 Trainspotting,,,,,trainspotting2,tt2763304,180863.0,18000000.0,Q1049963,,,P2130,42100000.0,Q4730,,,,
m/ta_ra_rum_pum,Q93670,Ta Ra Rum Pum,,,,,tararumpum,tt0833553,14165.0,,,,,,,,,,,
m/table_19,Q20022668,Table 19,,,,,table19,tt1412528,353569.0,,,,,,,,,,,
m/tabloid_2010,Q3513517,Tabloid,,,,,,tt1704619,69480.0,,,,,,,,,,,
m/tadpole,Q201923,Tadpole,,,,,tadpole,tt0271219,39141.0,,,,,,,,,,,
m/tae_guk_gi_the_brotherhood_of_war,Q494410,Taegukgi,,,,,taegukgi,tt0386064,11658.0,12800000.0,Q4917,,,P2130,,,,,,
m/tag_2018,Q30612098,Tag,,,,,tag,tt2854926,455980.0,,,,,,,,,,,
m/tai_chi_hero_2012,Q7675744,Tai Chi Hero,,,,,,tt2296404,149085.0,,,,,,,,,,,
m/tai_chi_zero,Q7675741,Tai Chi 0,,,,,taichi,tt1981080,121823.0,12000000.0,Q4917,,,P2130,25000000.0,Q4917,,,,
m/tail_lights_fade,Q7676064,Tail Lights Fade,,,,,,tt0122743,72117.0,,,,,,,,,,,
m/tailor_of_panama,Q548303,The Tailor of Panama,,,,,tailorofpanama,tt0236784,2575.0,,,,,,,,,,,
m/take_every_wave_the_life_of_laird_hamilton,Q132048196,Take Every Wave: The Life of Laird Hamilton,,,,,,tt6333092,433059.0,,,,,,,,,,,
m/take_me_home_tonight,Q1506671,Take Me Home Tonight,,,,,kidsinamerica2011,tt0810922,50725.0,,,,,,,,,,,
m/take_me_out_to_the_ballgame,,,,,,,,,,,,,,,,,,,,
m/take_me_to_the_river_2014,Q58198413,Take Me to the River,,,,,takemetotheriver,tt3498950,253336.0,,,,,,,,,,,
m/take_me_to_the_river_2016,Q16250206,Take Me to the River,,,,,,tt3142366,309024.0,,,,,,,,,,,
m/take_shelter,Q762877,Take Shelter,,,,,takeshelter,tt1675192,64720.0,4750000.0,Q4917,,,P2130,5000000.0,Q4917,,,,
m/take_the_lead,Q761740,Take the Lead,,,,,takethelead,tt0446046,12763.0,30000000.0,Q4917,,,P2130,66200000.0,Q4917,,,,
m/take_this_waltz,Q113149,Take This Waltz,,,,,takethiswaltz,tt1592281,86555.0,,,,,,,,,,,
m/take_your_pills,Q50822493,Take Your Pills,,,,,,tt7983844,502166.0,,,,,,,,,,,
m/taken,Q277080,Taken,Q16799334,Taken,,,taken,tt0936501,8681.0,25000000.0,Q4917,,,P2130,226800000.0,Q4917,,,,
m/taken_2_2012,Q1057015,Taken 2,Q16799334,Taken,,,taken2,tt1397280,82675.0,45000000.0,Q4917,,,P2130,376100000.0,Q4917,,,,
m/taken_3,Q16781911,Taken 3,Q16799334,Taken,,,taken3,tt2446042,260346.0,48000000.0,Q4917,,,P2130,326500000.0,Q4917,,,,
m/takers,Q727285,Takers,,,,,bonedeep,tt1135084,22907.0,,,,,,,,,,,
m/taking_care_of_business,Q1415430,Taking Care of Business,,,,,takingcareofbusiness,tt0103035,6393.0,,,,,,,,,,,
m/taking_chance,Q935173,Taking Chance,,,,,,tt1019454,25405.0,,,,,,,,,,,
m/taking_lives,Q1480747,Taking Lives,,,,,takinglives,tt0364045,11081.0,,,,,,,,,,,
m/taking_sides_le_cas_furtwangler,,,,,,,,,,,,,,,,,,,,
m/taking_woodstock,Q696652,Taking Woodstock,,,,,takingwoodstock,tt1127896,26320.0,,,,,,,,,,,
m/talaash,Q283555,Talaash: The Answer Lies Within,,,,,talaash,tt1787988,86004.0,710000000.0,Q80524,,,P2130,1729717500.0,Q80524,,,,
m/tale_of_despereaux,Q840353,The Tale of Despereaux,,,,,taleofdespereaux,tt0420238,10199.0,60000000.0,Q4917,,,P2130,86957280.0,Q4917,,,,
m/tale_of_tales,Q19587078,Tale of Tales,,,,,taleoftales,tt3278330,314405.0,,,,,,,,,,,
m/talent_given_us,Q7768005,The Talent Given Us,,,,,talentgivenus,tt0417182,193661.0,,,,,,,,,,,
